id,sentiment
1064304230935085056,pos
1064304230469722112,pos
1064304230402449408,pos
1064304230041821185,pos
1064304224555552769,neg
1064304221850349570,pos
1064304218171949056,neg
1064304213289648129,pos
1064304213147160577,neg
1064304212287332353,neg
1064304197041078273,neg
1064304195619164163,pos
1064304188849627136,pos
1064304182696517636,neg
1064304181765230592,neg
1064304171979948033,pos
1064304170721783808,neg
1064304170188980226,pos
1064304170071601152,pos
1064304169341702144,neg
1064304162916098048,pos
1064304162765185025,pos
1064304161288671232,pos
1064304157165785088,pos
1064304155739791361,neg
1064304152908578818,pos
1064304152170455041,neg
1064304151570653186,neg
1064304150861832193,pos
1064304142385070080,pos
1064304139746738176,pos
1064304138949922816,pos
1064304138899652609,pos
1064304136957714433,pos
1064304131643461632,pos
1064304129571475456,pos
1064304125603602432,neg
1064304124634849281,pos
1064304121925287936,pos
1064304112618151937,neg
1064304108692135936,neg
1064304106246942721,pos
1064304101721165825,pos
1064304097728389121,neg
1064304095819911171,pos
1064304092091215872,pos
1064304088098267137,pos
1064304086806224902,neg
1064304085371838471,neg
1064304079206313984,pos
1064304078262554626,pos
1064304076001689600,neg
1064304074093457409,neg
1064304072566677505,neg
1064304067311095808,neg
1064304062533955586,pos
1064304059732189185,neg
1064304054472445953,pos
1064304052157145088,pos
1064304048659152896,neg
1064304046436171776,neg
1064304042590040065,neg
1064304035812073473,neg
1064304032636792832,neg
1064304032318189568,neg
1064304028740448256,neg
1064304024554364929,neg
1064304019085160448,neg
1064304015746318336,pos
1064304009194823681,pos
1064304004346380288,pos
1064304003452932096,neg
1064304003243220992,pos
1064304001410322433,pos
1064304001276145664,pos
1064303997916459008,pos
1064303995840339968,neg
1064303992551940096,pos
1064303990760968194,pos
1064303988194058241,pos
1064303987854319616,pos
1064303984029122560,pos
1064303983676678144,neg
1064303982615646208,pos
1064303979667079168,pos
1064303970791899136,pos
1064303967574753280,pos
1064303967532929024,neg
1064303962663337986,pos
1064303962294120448,pos
1064303961342062592,pos
1064303954689961985,pos
1064303946452410368,pos
1064303939632447488,neg
1064303935001907206,neg
1064303932200153089,pos
1064303929930985473,pos
1064303928261713923,pos
1064303925392740352,neg
1064303925120172032,neg
1064303923882852358,neg
1064303916534427648,neg
1064303911681576961,neg
1064303909764775938,pos
1064303907982045184,pos
1064303907122307072,pos
1064303902873526277,neg
1064303902458228736,neg
1064303901917278208,neg
1064303895755874309,pos
1064303889992818688,pos
1064303888822611968,pos
1064303881683984385,pos
1064303880933122048,neg
1064303880882786304,neg
1064303876302606338,pos
1064303874985549824,pos
1064303874012528640,pos
1064303871315521536,pos
1064303863937859584,pos
1064303858875285504,pos
1064303854592831488,pos
1064303852571119616,neg
1064303845818449921,pos
1064303841997451264,neg
1064303838964867072,pos
1064303832136585216,pos
1064303827266887681,pos
1064303827220922368,pos
1064303826616885249,pos
1064303824838500352,pos
1064303822137425920,pos
1064303822070272001,pos
1064303821340516352,pos
1064303819813662721,pos
1064303817804656641,pos
1064303812389818368,pos
1064303806463205377,pos
1064303804621996032,neg
1064303802373861376,pos
1064303797344894977,neg
1064303795948216320,pos
1064303787974774788,neg
1064303785500123137,neg
1064303784304603136,neg
1064303783642054656,neg
1064303777610641413,pos
1064303777283420160,neg
1064303769171578880,pos
1064303769087729664,neg
1064303768538415104,neg
1064303767049375745,pos
1064303764956418049,neg
1064303764436279296,pos
1064303758757117952,neg
1064303752843276288,pos
1064303745834483712,pos
1064303744710529029,neg
1064303744102338560,pos
1064303737735385090,pos
1064303737613811712,pos
1064303731410436097,neg
1064303729724321798,pos
1064303717548244997,pos
1064303714452684800,neg
1064303712502521862,pos
1064303709780348929,pos
1064303705690902529,pos
1064303704566874112,neg
1064303700091367425,pos
1064303693309259776,neg
1064303679107461120,neg
1064303679044489216,pos
1064303678113206272,neg
1064303668349100035,pos
1064303666738401280,pos
1064303666683891712,neg
1064303661533224960,neg
1064303661164240896,neg
1064303660740591616,neg
1064303656135213056,neg
1064303651810885633,neg
1064303651576078336,pos
1064303650883977216,neg
1064303647012646912,neg
1064303642616901632,pos
1064303638703718401,pos
1064303636526829573,pos
1064303631686619137,neg
1064303628037574656,neg
1064303619435102209,neg
1064303617799266304,pos
1064303615182032896,neg
1064303611297988608,neg
1064303596668375048,neg
1064303595628183552,pos
1064303590603481099,pos
1064303582340620289,pos
1064303577596858370,neg
1064303575201763328,pos
1064303567362842625,neg
1064303566511329281,neg
1064303563696795648,neg
1064303558936469505,pos
1064303556478582784,pos
1064303552154267649,pos
1064303545711620096,pos
1064303545510502406,neg
1064303536509472768,pos
1064303532826812416,pos
1064303529593053190,pos
1064303528892669952,pos
1064303525310681091,pos
1064303523632988160,neg
1064303520508198912,neg
1064303516250980353,pos
1064303511020670977,neg
1064303509439422465,neg
1064303491277963264,pos
1064303486983118850,neg
1064303481186643969,pos
1064303480217718784,pos
1064303479911522304,neg
1064303476895674368,pos
1064303474655916033,neg
1064303468456878080,neg
1064303465394974721,neg
1064303459330154496,neg
1064303456800755713,pos
1064303441802133504,pos
1064303436575821825,pos
1064303436345339904,pos
1064303425737900038,neg
1064303411968004102,pos
1064303406007943169,pos
1064303402585329664,pos
1064303401436160000,neg
1064303398562914304,neg
1064303396855910400,pos
1064303394972676103,neg
1064303394569969665,pos
1064303393534078977,neg
1064303387301347328,neg
1064303383455125506,pos
1064303383333478400,pos
1064303381446049793,pos
1064303377985781760,neg
1064303377423552512,pos
1064303375645360128,neg
1064303365725728768,pos
1064303364392058880,neg
1064303363024711680,pos
1064303360701095943,pos
1064303358251593728,neg
1064303355734953986,pos
1064303352392110081,pos
1064303348579483649,neg
1064303348554375169,neg
1064303345068761088,neg
1064303338265686017,neg
1064303324994752512,pos
1064303324894248960,pos
1064303322595766272,pos
1064303320087564288,pos
1064303317986172928,pos
1064303311082283008,pos
1064303309400399873,neg
1064303309111078923,pos
1064303306967838720,neg
1064303305357111297,neg
1064303293965524992,pos
1064303289754365952,neg
1064303284545032192,neg
1064303280975564800,neg
1064303280086491136,pos
1064303270473187328,pos
1064303270003425286,neg
1064303269693046785,neg
1064303265590984706,pos
1064303264928317445,pos
1064303260792745985,pos
1064303259362353152,neg
1064303258208849920,neg
1064303253632954368,neg
1064303245881823233,pos
1064303236436377600,neg
1064303233911394306,pos
1064303227640967169,pos
1064303227292839936,pos
1064303226844061696,neg
1064303224390393856,pos
1064303221999468544,neg
1064303221668163585,pos
1064303219747237889,pos
1064303214424551424,neg
1064303202840002560,pos
1064303202558980101,neg
1064303202462457857,neg
1064303199849394176,pos
1064303195235725313,neg
1064303193138520064,pos
1064303189372137474,pos
1064303182854139905,neg
1064303182480900096,pos
1064303182069800962,pos
1064303180475842560,neg
1064303173437980672,neg
1064303171542102017,pos
1064303164604723200,pos
1064303160381108224,neg
1064303159303172097,neg
1064303156643926016,pos
1064303156094529536,neg
1064303154072875014,neg
1064303152537772032,pos
1064303152155873281,neg
1064303151346524160,neg
1064303147261272064,pos
1064303145268981761,pos
1064303144341929984,pos
1064303140298727424,pos
1064303140185477122,pos
1064303139891945472,pos
1064303136813199361,pos
1064303131008401408,pos
1064303130614161408,neg
1064303125958443008,neg
1064303111274156032,pos
1064303105012101121,pos
1064303097420398592,neg
1064303097013506048,pos
1064303095772004352,pos
1064303095331442688,pos
1064303090411524096,pos
1064303084128526336,pos
1064303083570765827,pos
1064303079380697091,neg
1064303079212965888,pos
1064303076104855552,neg
1064303074250973184,pos
1064303073391271936,neg
1064303072317304833,pos
1064303070392344577,neg
1064303068211306496,neg
1064303066764197888,pos
1064303064629297153,pos
1064303059684200448,pos
1064303059583549447,pos
1064303057578676224,pos
1064303055322136577,pos
1064303047885627392,neg
1064303047772422144,pos
1064303045075443712,pos
1064303042105888776,pos
1064303038641389568,pos
1064303038008049664,pos
1064303037714481152,neg
1064303033323061248,pos
1064303028524605441,pos
1064303027492933634,pos
1064303021788549121,pos
1064303017090904065,pos
1064303016617095168,neg
1064303011957067776,pos
1064302997797249030,neg
1064302997646192640,pos
1064302994299256833,pos
1064302992726220800,pos
1064302991539388417,pos
1064302989735854081,pos
1064302984379666434,pos
1064302984262283265,pos
1064302982626459648,pos
1064302978260189187,neg
1064302971155083265,neg
1064302970630799362,pos
1064302965392056320,neg
1064302955652947970,neg
1064302954180677633,neg
1064302954151403520,pos
1064302942650605569,pos
1064302937076314112,neg
1064302936585572352,pos
1064302936321339392,neg
1064302934744330241,neg
1064302934366842880,pos
1064302931892146176,pos
1064302929811787783,neg
1064302926821154817,neg
1064302923234988032,pos
1064302921523843077,pos
1064302915148546048,pos
1064302912640352256,pos
1064302908022407168,neg
1064302904188829696,neg
1064302899084300288,pos
1064302891970846721,neg
1064302889575882752,pos
1064302889441665024,pos
1064302887139008512,neg
1064302884383334400,pos
1064302874606235648,pos
1064302868721745925,pos
1064302867958456320,pos
1064302865802383361,pos
1064302864355532801,neg
1064302861603889153,pos
1064302858714124289,pos
1064302855929167873,pos
1064302855048347649,neg
1064302854696042496,neg
1064302854574206976,pos
1064302851978014720,pos
1064302848740130816,pos
1064302847972597760,pos
1064302845204164609,pos
1064302842910044160,neg
1064302842129932288,pos
1064302840946933760,neg
1064302832646410242,pos
1064302832277442565,pos
1064302831484760065,pos
1064302828435443712,pos
1064302824895496193,pos
1064302822374690817,neg
1064302821896531969,pos
1064302821594595328,pos
1064302816183803909,pos
1064302811947679746,pos
1064302804909490176,neg
1064302804607664129,neg
1064302803609403394,pos
1064302803516968963,pos
1064302803424698368,pos
